id,person
489974,ajedrez
1358328,ke7
1358332,ding
1358682,ding liren
1359058,ding
1359058,white
1359058,ruy lopez
1359058,black
1359072,nepo
1359737,ルイロペス
1360142,nepo
1360306,john henderson
1317750,karpov-kamsky
1318111,ding liren
1318222,daniil dubov
1318222,daniil
1318222,irina krush
1318307,carlsen
1318419,ding
1320191,ding liren
1320525,ruy lopez
1320619,nepo
1320636,jim
1321003,john henderson
1321333,luca brecel
1321333,mark allen
1321333,jimmy robertson
1321333,john higgins
1321522,strizhenova
1321522,aleksei iovchev
1321606,atiqueahmed
1321636,carlsen
1321728,magnus
1321728,atiqueahmed
1321763,"
#atiqueahm"
1321904,bobby fischer
1322194,ding
1322194,ian
1322194,ding
1322194,black
1322240,ian
1322240,ding
1322240,ian
1322270,peter
1322300,magnus
1322384,magnus
1322384,nepo
1322384,alireza
1322584,david
1322617,miguel
1322639,ding liren
1322639,magnus
1322698,magnus carlsen
1322708,trump
1322805,ding liren
1322887,emil
1322887,levy
1322981,del rio
1323041,ding liren
1323161,ding
1323161,magnus
1323161,botez
1323296,nepo
1323296,ding
1323360,david
1323509,peter   wells
1323614,alekhine
1323639,ian nepomniachtchi
1323661,ajedrez
1323740,nepo
1323740,nepo
1323794,kazakh
1323794,hou yifan
1323794,zhansaya abdumalik
1323892,ian
1323892,ruy lopez
1323892,ding
1323918,zakhodiakin
1324094,fischer
1324094,spassky
1324094,magnus-nepo
1324124,ding
1324124,arjun
1324195,stev bonhage
1324216,peter wells
1324328,garry kasparov
1324475,ding liren
1324649,ding liren
1325255,patzer
1325258,patzer
1325270,wesley so
1325286,hikaru
1325286,wesley
1325332,ding
1325794,ding liren
1326127,david howell
1326506,ding liren
1326506,ian nepomniachtchi
1326750,levy
1326755,levy
1326779,levy
1326931,daniil dubov
1326931,dubov
1326931,elo
1326954,karjakin
1326978,ding liren
1326980,white
1327005,magnus
1327229,magnus
1327335,ding liren
1327335,nepo
1327335,nepo
1327370,ding
1327370,ding liren
1327370,ian nepomniachtchi
1327446,peter
1327446,levy
1327684,nepomniachtchi
1327759,ian
1327759,ding
1327929,ايان نيبو منياتشى
1327962,nepo
1327962,nepomniachtchi
1328013,ding liren
1328013,ian nepomniachtchi
1328013,davidllada
1328046,dingliren
1328046,nepoding
1328123,nepomniachtchi
1328123,nepoding
1328129,ding
1328353,ian
1328353,nepomniachtchi
1328358,ian nepomniachtchi
1328434,ding liren
1328496,ian
1328496,nepomniachtchi
1328496,pravin thipsay
1328490,arabian
1328517,emil
1328656,ding liren
1328656,fabiano caruana
1328728,kasparov-kramnik
1328728,nepo
1328728,ding
1328739,kamsky
1328797,ajedrez
1328797,carlsen
1328815,kasparov
1328893,ding
1328893,andrea botez
1328944,ding liren
1328957,heraclitus
1328978,ding
1329030,garry kasparov
1329030,hikaru
1329030,trommelwirbel
1329030,jangustavhurensson
1329030,magnuscarlsen
1329030,magnus carlsen
1329049,viswanathan anand
1329049,irina krush
1329140,ding liren
1329140,nepo
1329140,nepomnjaschtschi
1329208,magnus
1329325,daniil dubov
1329341,magnus
1329341,magnus
1329382,ding
1329417,nepo
1329516,ding
1329516,nepo
1329516,nepo
1329530,ding
1329538,nepo
1329578,hans
1329595,peters
1329725,ding
1329725,nepo
1329805,ian nepomniatchi
1329893,ding
1329956,ian nepomniachtchi
1329990,magnus
1329990,fabi
1330009,del rio
1330151,ding liren
1330151,squeezes
1330169,ding liren
1330233,nepo
1330233,ding
1330234,ding
1330234,magnus
1330237,magnus
1330278,ding liren
1330464,nepo
1330477,xiaozhan
1330495,magnus
1330540,ding liren
1330540,topalov
1330540,kramnik
1330544,liren
1330554,nepomniachtchi
1330614,king liren
1330637,kramnik
1330644,vishy
1330712,ding liren
1330719,krazy krazy
1330719,ding liren
1330730,ian nepomniachtchi
1330809,ruskie
1330809,ding
1330818,nepo
1330826,ding liren
1330846,ian nepomniachtchi
1330851,nepo
1330962,kramnik topalov
1330983,ding
1331073,mike klein
1331077,ding
1331112,ding
1331113,ding
1331120,ding
1331123,ding
1331131,ding liren
1331142,carlsen
1331171,nepoding
1331171,magnuscarlsen
1331171,anishgiri
1331191,malcolm
1331191,magnus
1331191,malcolm
1331213,ding
1331223,ian nepomniachtchi
1331230,ding liren
1331236,ian
1331236,nepomniachtchi
1331265,confucius
1331265,liu wenzhe
1331268,carlsen
1331268,ding
1331269,ding
1331299,ding
1331332,ding liren
1331332,ian nepomniachtchi
1331340,ian
1331340,ding
1331347,rb7
1331360,ian nepomniachtchi
1331360,ding liren
1331377,nepomniachtchi
1331378,stev bonhage
1331382,ding
1331418,ian
1331418,ding
1331418,ding
1331456,ding liren
1331461,carlsen
1331461,karjakin
1331475,richard rapport
1331509,ding liren
1331509,ian nepomniachtchi
1331528,ding liren
1331537,magnus
1331549,ding liren
1331556,ian
1331567,lyle
1331567,foreman
1331578,ding
1331591,ding liren
1331591,stev bonhage
1331594,ding liren
1331595,ding liren
1331595,stev bonhage
1331666,cozio
1331670,ding liren
1331675,ding liren
1331688,magnus
1331695,sesse
1331760,white
1331806,ding liren
1331815,ding liren
1331820,ding
1331831,magnus
1331844,ding liren
1331863,ding liren
1331888,big vlad
1331894,giri
1331934,liren
1331934,ding
1331934,topalov
1331934,kramnik
1331959,david
1331959,rc7
1331962,irina krush
1331969,nepo
1331969,ding liren
1331974,garry
1331974,magnus
1331974,veselin
1331974,magnus
1331974,ding liren
1332018,ding
1332018,nepomniachtchi
1332018,nepoding
1332018,nepomniachtchi
1332031,ian nepomniachtchi
1332031,ding liren
1332072,nepo
1332091,ding liren
1332091,ian nepomniachtchi
1332100,ding liren
1332100,nepo
1332104,ian
1332124,ding liren
1332124,nepo
1332138,victor llaneza vega
1332166,stev bonhage
1332166,anna shtourman
1332166,david llada
1332168,ding
1332171,victor llaneza vega
1332197,nepo
1332206,ding liren
1332206,ding
1332222,nepomniachtchi
1332251,nepo
1332251,giri
1332278,ding liren
1332281,gm nielsen
1332294,ding
1332302,ian nepomniachtchi
1332302,ding liren
1332318,daniil dubov
1332324,ian nepomniachtchi
1332381,ding liren
1332400,hou yifan
1332416,ian nepomniachtchi
1332419,irina krush
1332449,khalifman
1332449,kasimdzhanov
1332498,ian nepomniachtchi
1332498,ding liren
1332535,nepo
1332535,nepomnjaschtschi
1332550,irina krush
1332550,ding
1332550,nepo
1332561,ian nepomniachtchi
1332572,nd7
1332572,nepomniachtchi
1332574,giri
1332574,nepomniachtchi
1332578,ding
1332684,nepo
1332684,ding
1332867,wesley
1332867,hikaru
1332867,magnus
1332914,hans niemann
1332979,ding
1332979,fischer
1333122,giri
1333122,fabi
1333122,guki
1333122,sharjah
1333435,ding liren
1334492,gukesh
1334492,sigeman
1334492,sharjah
1334492,deffo
1334499,magnus
1334584,gukesh
1334584,giri
1334584,menorca
1334671,dingliren
1335034,xadrez
1335107,magnus
1335107,magnus
1335859,nepo
1336264,reaper
1336280,peter
1336330,dingliren
1336330,iannepo
1336680,vladimirkramnik
1336835,nepo
1336895,vladimirkramnik
1337028,lana del rey
1337041,white
1337142,lana del rey
1337142,magnus
1337147,magnus
1337153,ding liren
1337210,alekhine
1337210,euwe
1337272,ding liren
1337272,nepo
1337377,miguel
1337465,ding
1337632,ding
1337694,ding liren
1337694,ding lizhen
1337715,ding
1337715,ding
1337725,frank ocean
1337727,nepo
1337727,ding
1337861,daniil dubov
1337879,nepo
1337879,nepo
1337879,nepomnjaschtschi
1337881,nepoding
1338003,ding
1338003,grischuk
1338003,ivanchuk
1338032,peter
1338034,ding liren
1338034,ian nepomniachtchi
1338074,ian nepomniachtchi
1338074,stev bonhage
1338163,ding
1338163,anish
1338206,daniil dubov
1338206,daniil
1338325,alekhine
1338325,euwe
1338353,ian nepomniachtchi
1338353,ding liren
1338390,nepo
1338390,ding
1338528,ding liren
1338528,ajedrez
1338550,peter
1338786,platov
1338807,stev bonhage
1338816,ajedrez
1338824,ding
1338910,magnus
1338910,anish giri
1338910,nepo
1338976,magnus
1339042,armageddon
1339042,ian
1339042,ding
1339059,nepomniachtchi
1339059,steve bonhage
1339100,ding liren
1339112,emil sutovsky
1339121,ding liren
1339121,richard
1339138,ian nepomniachtchi
1339153,ding
1339153,magnus carlsen
1339208,ding
1339253,nepo
1339267,ian
1339285,stev bonhage
1339295,ian nepomniachtchi
1339313,nepo
1339391,gukesh
1339391,nodirbek
1339391,magnus
1339394,ding liren
1339394,david llada
1339411,kasparov-karpov
1339433,nepo
1339433,ding
1339433,magnus carlsen
1339465,magnus
1339495,ian nepomniachtchi
1339505,ding liren
1339549,ding
1339585,ding liren
1339589,david llada
1339595,magnus
1339633,ding
1339638,magnus
1339664,ding liren
1339684,ian
1339698,ding
1339698,ian nepomniachtchi
1339698,liren ding
1339703,ding
1339713,nepo
1339713,nepo
1339716,ding
1339793,ding liren
1339804,ding
1339804,nepo
1339821,ian nepomniachtchi
1339823,ding
1339853,ding
1339860,ding
1339868,ian nepomniachtchi
1339913,ding liren
1339918,krikor
1339919,ding liren
1339934,ding
1339935,ding liren
1339955,ding liren
1339983,ding liren
1339999,ding liren
1340011,ding liren
1340014,daniil dubov
1340046,ding liren
1340065,ding
1340065,nepo
1340065,keres
1340065,smyslov
1340065,ajedrez
1340100,luisón
1340100,nepo
1340100,ding liren
1340170,ding liren
1340178,ding liren
1340178,nepo
1340180,dana reizniece
1340180,ozola
1340184,anish giri
1340184,ding liren
1340201,keres
1340201,giri
1340219,ding liren
1340219,ian nepomniachtchi
1340244,ding
1340244,keres
1340244,smyslov
1340261,ding liren
1340379,kubbel
1340411,irina krush
1340411,daniil dubov
1340485,ding liren
1340552,dingliren
1340552,ian
1340552,nepomniachtchi
1340575,ding liren
1340575,nepo
1340659,vishwanathan anand
1340676,stev bonhage
1340676,david llada
1340676,ding liren
1340704,stev bonhage
1340704,ding liren
1340751,vishwanathan anand
1340752,ding
1340752,black
1340844,chigorin
1340758,nepoding
1340777,ding
1340827,nepo
1340827,francesa
1340827,ding liren
1340828,magnus
1340843,ding liren
1340860,nepoding
1340860,ding
1340860,paco vallejo
1340860,vallejo
1340887,emil sutovsky
1340922,rapport
1340980,fischer
1340980,reykjavik
1341033,mikhail tal
1341054,ian
1341054,nepomniachtchi
1341107,ian nepomniachtchi
1341107,ding
1341107,black
1341200,ding liren
1341209,ding liren
1341218,jonathan rowson
1341224,liren
1341241,daniil dubov
1341241,irina krush
1341279,korchnoi
1341300,ian nepomniachtchi
1341300,vladimir kramnik
1341302,ding liren
1341306,rapport
1341313,ding le ren
1341327,daniil dubov
1341327,irina krush
1341340,ding liren
1341347,ding
1341347,nepo
1341356,ding liren
1341440,ian
1341464,iannepomniachtchi
1341464,ding
1341469,ding liren
1341469,ajedrez
1341497,nepoding
1342471,ding
1342946,john nunn
1342977,alphazero
1342977,ding
1343571,levon aronian
1343571,ding liren
1345319,fischer
1345611,nepo
1345962,magnus
1346202,jawolusy
1346255,christopher yoo
1346641,balanovsky
1346944,mc luison
1347377,sam loyd
1347428,ding liren
1347428,ian nepomniachtchi
1347458,big vlad
1347601,william
1347604,richard #rapport
1347604,polyánszky
1347904,ajedrez
1347922,ding
1347955,peter
1347991,nasser
1347991,nepo
1347991,ding
1347999,beliavsky
1348135,liren
1348135,ian nepomniachtchi
1348135,ganan blancas
1348135,ajedrez
1348141,hans
1348141,magnus
1348146,alejandro ramirez
1348146,magnus carlsen
1348146,alejandro ramirez
1348195,karpov-kasparov
1348390,rc7
1348390,lev
1348416,ian nepomniachtchi
1348456,magnus
1348501,willie watson
1348507,nepomniachtchi
1348542,magnus
1348546,bobbyfischer
1348744,nepo
1348744,ding
1348744,hou yifan
1348753,vishy
1348789,bobby fischer
1348790,bobby fischer
1348901,mike klein
1348903,nepo
1349026,ding
1349715,bobby fischer
1349717,alejandro ramirez
1349717,magnus carlsen
1349717,alejandro ramirez
1349775,stev bonhage
1350271,magnus succession
1351033,ding liren
1351079,ding liren
1351506,magnus carlsen
1351602,nepoding
1351602,magnus
1351929,maguire
1351929,eriksen
1351929,franklinnyamsi
1351999,nepo
1352136,bartosz soćko
1352136,radek wojtaszek
1352136,wasko hetman
1352151,nepomniachtchi
1352231,ding liren
1352381,timman
1352432,arjun erigaisi
1352432,ian
1352432,ding
1352458,magnus carlsen
1352458,magnus
1352838,radjabov
1352838,radja
1352874,nepo
1352982,magnus carlsen
1352982,nepo
1353062,peter leko
1353085,anish giri
1353141,anand
1353145,magnus
1353145,nepo
1353259,carlsen
1353259,ding
1353326,ding
1353303,ding
1353303,ding liren
1353303,ian nepomniachtchi
1353386,hans-georg gadamer
1353510,ian nepomniachtchi
1353695,ding liren
1353695,ian nepomniachtchi
1353697,ian nepomniachtchi
1353697,radmir fahrutdinov
1353749,ian
1353770,bishop
1353770,rook
1353770,nepo
1353855,stev bonhage
1353914,matous
1353927,nepo
1353927,ding liren
1353927,nepo
1353927,nepomniachtchi
1353927,nepomnjaschtschi
1353973,ding liren
1354000,daniil dubov
1354030,dubov
1354030,magnus
1354030,magnus
1354380,ian
1354380,ding
1354383,ding liren
1354405,ding liren
1354405,nepo
1354799,ian nepomniachtchi
1354799,stev bonhage
1354914,ding liren
1354914,david llada
1355002,ian nepomniachtchi
1355002,david llada
1355033,ding liren
1355053,ding liren
1355076,stev bonhage
1355191,magnus
1355229,nepoding
1355229,tanya
1355313,dingliren
1355313,ding
1355324,ding
1355384,anish giri
1355398,ian nepomniachtchi
1355398,ian nepomniachtchi
1355398,david llada
1355402,ding liren
1355406,ian nepomniachtchi
1355406,ian nepomniachtchi
1355496,babu
1355588,ding liren
1355732,ding
1355745,ian
1355758,ding
1355854,magnus
1355854,nepo
1355854,ding
1355854,ding
1355866,ding liren
1355891,magnus
1355932,ding liren
1355956,ding liren
1355956,white
1355956,ding
1355995,white
1356011,nepomniachtchi
1356067,daniil dubov
1356067,ian
1356079,rook
1356080,daniil dubov
1356080,ian
1356113,nickiminaj
1356133,ding
1356233,nepo
1356182,ian
1356213,ding
1356219,ian
1356258,ian nepomniachtchi
1356258,ding liren
1356278,viswanathananand
1356279,giri
1356279,ding
1356279,robert hess
1356279,ding
1356292,ding liren
1356299,nepo
1356299,carlsen
1356326,nepomniachtchi
1356341,ding
1356348,ian nepomniachtchi
1356383,ding liren
1356447,ding
1356457,ding liren
1356471,mario matous
1356486,ding liren
1356492,ian
1356531,ding
1356546,magnus
1356546,xadrez
1356554,ding liren
1356554,nepo
1356554,ding
1356554,magnus
1356558,ding
1356590,ding liren
1356598,ding liren
1356638,ian nepomniachtchi
1356638,white
1356742,f. vitelli
1356742,ding
1356810,botvinik
1356822,nakamura
1356822,richard rapport
1356822,ding liren
1356859,ding liren
1356868,ding
1356911,korchnoi
1356911,zoltan almasi
1356911,emil sutovsky
1356924,vladimir kramnik
1356924,ian nepomniachtchi
1356967,ding
1356979,ding liren
1357027,hikaru
1357027,ding liren
1357022,ding
1357023,hikaru
1357062,caruana
1357064,pepe cuenca
1357066,alexander grischuk
1357066,ding
1357066,white
1357080,ding liren
1357081,giri
1357081,ding liren
1357121,vishwanathan anand
1357131,ian
1357131,nepomniachtchi
1357139,ding
1357243,victor dolgalev
1357243,david llada
1357265,ding liren
1357285,ding liren
1357304,wesley
1357304,hikaru
1357304,magnus
1357307,victor dolgalev
1357321,sämisch
1357321,nepo
1357322,liren
1357351,black
1357366,anna shtourman
1357366,david llada
1357417,nepoding
1357451,ian
1357451,anish giri
1357487,saemisch
1357487,ding
1357487,nepo
1357491,anish giri
1357522,ding liren
1357522,caro-kann
1357533,ding liren
1357533,aram hakobyan
1357543,ding liren
1357544,irina krush
1357567,fabiano caruana
1357567,lilienthal
1357567,szabo
1357567,kotov-najdorf
1357579,daniil dubov
1357579,irina krush
1357614,morphy
1357614,ruy lopez
1357644,ding
1357654,ian nepomniachtchi
1357720,ding liren
1357726,caro-kan
1357752,ding liren
1357818,ian nepomniachtchi
1357818,white
1357901,ian nepomniachtchi
1357939,magnus
1360479,nepo
1360479,nepomnjaschtschi
1361038,ian nepomniachtchi
1361038,xadrez
1361038,ding liren
1361038,kramnik
1361071,nepoding
1361077,ding liren
1361088,k-k
1361172,simon webb
1361559,miguel
1361726,ajedrez
1361754,magnus
1361754,ding
1361799,daniil dubov
1361809,ding liren
1361809,stev bonhage
1362046,ian nepomniachtchi
1362179,ding liren
1362179,anna shtourman
1362249,ding
1362268,nepo
1362268,ding liren
1362268,nepo
1362268,nepomniachtchi
1362268,nepomnjaschtschi
1362272,ian nepomniachtchi
1362300,ding liren
1362300,stev bonhage
1362424,ian nepomniachtchi
1362447,ding
1362519,ian nepomniachtchi
1362519,white
1362519,anna shtourman
1362565,ding liren
1362565,anna shtourman
1362587,ian nepomniachtchi
1362587,anna shtourman
1362601,dingliren
1362614,ian nepomniachtchi
1362614,anna shtourman
1362641,ding liren
1362671,ding liren
1362671,anna shtourman
1362688,nepomniachtchi
1362688,ding
1362713,ding
1362743,timman
1362755,nepomniachtchi
1362755,ding liren
1362755,stev bonhage
1362755,anna shtourman
1362778,nepomniachtchi
1362794,nepo
1362794,ding
1362814,ding liren
1362814,ian nepomniachtchi
1362824,ian nepomniachtchi
1362824,ian nepomniachtchi
1362845,ian nepomniachtchi
1362851,stev bonhage
1362852,ding
1362852,nepo
1362870,kasparov
1362870,adams
1362917,peter
1363012,daniil dubov
1363012,ding
1363012,ian
1363056,ding
1363124,daniil dubov
1363149,miguelito
1363149,pepe cuenca
1363174,ding
1363174,gajo
1363179,king liren
1363179,pawn nepomniatchi
1363304,magnus carlsen
1363381,xi
1363408,xi
1363408,ding
1363408,putin
1363469,nepo
1363469,yeves behar
1363469,sayl
1363521,rita atkins
1363522,peter
1363585,ding
1363585,nepo
1363695,ian
1363699,ding
1363699,ding
1363699,richard
1363724,ding liren
1363724,ian nepomniachtchi
1363728,nepomniachtchi
1363732,suum cuique
1363819,nepoding
1363897,nepo
1363908,ian nepomniachtchi
1363912,white
1363917,nepo
1363917,ding
1363936,nepoding
1363958,ding liren
1364042,fabiano caruana
1364060,ding liren
1364095,white
1364095,black
1364109,ian nepomniachtchi
1364109,ding
1364158,ian nepomniachtchi
1364230,nepo
1364295,ian
1364286,ian nepomniachtchi
1364286,ding liren
1364326,magnus
1364326,fabiano caruana
1364326,ding liren
1364358,ding
1364358,nepoding
1364358,ajedrez
1364364,vishy
1364385,ding liren
1364385,nepomniachtchi
1364398,stev bonhage
1364417,daniil dubov
1364417,irina krush
1364417,white
1364469,ian
1364469,fabiano caruana
1364473,barbier
1364473,saavedra
1364559,anna shtourman
1364575,ding liren
1364596,malcolm barker
1364613,marat azilkhanov
1364613,anna shtourman
1364622,nepomniachtchi
1364699,fabi
1364699,magnuspod
1364726,ding liren
1364739,nepomniachtchi
1364744,daniil dubov
1364744,irina krush
1364746,ding liren
1364758,caro-kann
1364760,giri
1364760,giri
1364760,hess
1364760,caruana
1364780,caruana
1364780,ding liren
1364782,leonard barden
1364782,barden
1364858,bobby fischer
1364858,wesley
1364910,ian nepomniachtchi
1364942,fabiano caruana
1364952,ian nepomniachtchi
1364952,white
1365025,ding
1365025,nepomniachtchi
1365025,stev bonhage
1365030,ding liren
1365030,ding
1365030,sagar shah
1365165,nepo
1365174,nepo
1365174,magnus
1365174,nepo
1366622,elon
1367804,ding
1367804,nepomniachtchi
1367804,harikrishna pentala
1368209,magnus
1368209,putin
1368559,teimour
1368559,ding
1368621,daniel
1368715,carlsen
1368895,peter
1368906,fischer
1368906,bronstein
1369160,magnus
1369222,nepomniachtchi
1369222,liren
1369563,rumboajedrez
1369611,vladimir potanin
1369611,putin
1369658,harikrishna pentala
1369937,veselin topalov
1369937,vladimir kramnik
1369937,bobby fischer
1369941,veselin topalov
1369941,vladimir kramnik
1369941,bobby fischer
1369955,veselin topalov
1369955,vladimir kramnik
1369955,bobby fischer
1369967,veselin topalov
1369967,vladimir kramnik
1369967,bobby fischer
1369975,veselin topalov
1369975,vladimir kramnik
1369975,bobby fischer
1369988,veselin topalov
1369988,vladimir kramnik
1369988,bobby fischer
1369989,veselin topalov
1369989,vladimir kramnik
1369989,bobby fischer
1369998,veselin topalov
1369998,vladimir kramnik
1369998,bobby fischer
1370008,veselin topalov
1370008,vladimir kramnik
1370008,bobby fischer
1370017,ian nepomniachtchi
1370017,iannepomniachtchi
1370049,ian nepomniachtchi
1370049,ding liren
1370162,john nunn
1370456,ding
1370525,timur gareyev
1370525,timur
1370590,david bronstein
1370590,bronstein
1370681,spassky
1370681,fischer
1370681,karpov
1370681,kasparov
1370681,nepoding
1372951,king
1372951,king
1373636,nepomnjaschtschi
1374341,nepo
1374570,hendrik du toit
1374581,nepo
1374770,iannepomniachtchi
1374828,ding liren
1375354,nepo
1375358,atiqueahmed
1375367,ding liren
1375367,ian nepomniachtchi
1375565,carlsen
1375567,ding liren
1375567,nepo
1375567,nepo
1375567,nepomnjaschtschi
1375616,ding
1375708,ding
1375730,carlsen
1375804,ding
1375848,leko
1375848,kramnik
1375988,ding
1376054,ian nepomniachtchi
1376054,ding liren
1376135,daniil dubov
1376265,ding
1376276,ian nepomniachtchi
1376289,ding liren
1376289,anna shtourman
1376323,fabi
1376398,ding liren
1376422,ian nepomniachtchi
1376422,ding
1376466,nutz
1376484,ian
1376485,tkachnko
1376505,dvorkovich
1376521,ian nepomniachtchi
1376521,stev bonhage
1376542,magnus carlsen
1376542,nepo
1376617,ding liren
1376617,ian nepomniachtchi
1376641,ian nepomniachtchi
1376663,ding liren
1376701,ding liren
1376701,stev bonhage
1376727,ian
1376727,stev bonhage
1376732,ding liren
1376732,ian nepomniachtchi
1376748,ding
1376751,ding
1376751,nepo
1376768,ian nepomniachtchi
1376770,dingliren
1376846,daniil dubov
1376866,irina
1376872,roger federer
1376872,stan wawrinka
1376872,roger federer
1376872,nepoding
1376872,federerwawrinka
1376883,james canty
1376889,mike klein
1376894,nepo
1376941,boris gelfand
1376942,gelfand
1376945,nepo
1376967,kateryna lagno
1376967,ian
1376980,ian
1376980,ding
1377013,safonov
1377015,nepomniachtchi
1377019,ding
1377019,ian
1377024,sina weibo
1377093,ding liren
1377119,ding liren
1377119,ian nepomniachtchi
1377119,anna shtourman
1377120,fabiano caruana
1377120,ding liren
1377135,kunsulu zakarya
1377135,stev bonhage
1377153,ding liren
1377194,carlsen
1377194,nepo petroff
1377230,ian
1377242,ding
1377242,nepo
1377242,ding
1377292,groot
1377347,ding
1377347,nepomniachtchi
1377359,mo farah
1377359,elon musk
1377375,ding liren
1377385,nepomniachtchi
1377410,nepo
1377413,ding
1377446,daniil dubov
1377446,irina krush
1377451,ding liren
1377463,ding liren
1377463,ian nepomniachtchi
1377473,ian nepomniachtchi
1377621,ding liren
1377621,white
1377628,phil
1377628,robin
1377628,scandi heartthrob
1377774,nepo
1377774,ding
1377898,richard
1377905,ding
1377907,ding liren
1377907,richard rapport
1377908,ding liren
1378144,vladimir kramnik
1378596,ian nepomniachtchi
1378596,magnus carlsen
1378596,pravin thipsay
1380419,mastery
1380444,dingliren
1380444,iannepomniachtchi
1380459,dingliren
1380459,iannepomniachtchi
1380624,nepomnjaschtschi
1380819,nepo
1380819,carlsen
1380819,ding
1381073,nebojša baralić
1381362,ajedrez
1381395,nepo
1381402,nepo
1382339,nepo
1382664,nepo
1382664,ding liren
1382664,nepo
1382664,nepomniachtchi
1382664,nepomnjaschtschi
1382666,peter
1382690,ding
1382820,tolonglaaaaaaa
1383148,zakhodiakin
1383153,ding liren
1383153,ian nepomniachtchi
1383197,caro-kann
1383197,schliemann
1383273,magnus
1383305,peones
1383305,rey blanco
1383305,ajedrez
1383311,miguel
1383360,ben johnson
1383435,ian
1383435,nepomniachtchi
1383651,daniil dubov
1383680,madrugo
1383718,nepo
1383728,ding liren
1383787,magnus
1383802,smyslov
1383840,carlsen
1383904,ian nepomniachtchi
1383904,david llada
1383910,ding liren
1383910,david llada
1383955,ding
1383956,ian nepomniachtchi
1383966,ian nepomniachtchi
1383966,stev bonhage
1383988,nepoding
1383999,ian nepomniachtchi
1383999,stev bonhage
1384001,neponiachtchi
1384007,ding liren
1384013,ding liren
1384020,nepoding
1384022,ian nepomniachtchi
1384022,ding
1384038,ding liren
1384038,fabiano caruana
1384057,hans niemann
1384116,ding
1384127,ian nepomniachtchi
1384135,ding liren
1384139,richard
1384142,ian nepomniachtchi
1384146,ding
1384158,richard
1384168,ian
1384171,ian nepomniachtchi
1384171,ding liren
1384200,ian nepomniachtchi
1384203,ian nepomniachtchi
1384274,ding liren
1384274,ian nepomniachtchi
1384276,nepo
1384357,ding liren
1384373,ding
1384378,ian nepomniachtchi
1384446,kanat sharlapaev
1384446,stev bonhage
