id,person
1384452,ding liren
1384452,fabiano caruana
1384481,nepomniachtchi
1384484,freddie
1384505,ding liren
1384535,ruy lopez
1384574,ian nepomniachtchi
1384574,ding liren
1384588,daniil dubov
1384588,irina krush
1384679,carlsen
1384706,ian nepomniachtchi
1384706,white
1384706,ding liren
1384713,ian
1384732,ian nepomniachtchi
1384748,magnus
1384748,magnus
1384748,hikaru
1385649,magnus carlsen
1385801,ding liren
1386916,john henderson
1388150,magnus
1388749,elon
1389961,fischer
1389961,spassky
1389980,kuznetsov
1390328,magnus
1390328,nepo
1390676,dorogov
1390798,dvorkovich
1391513,ian nepomniachtchi
1391599,stev bonhage
1391805,australia
1391805,rohit sharma
1391805,shubman
1391805,gill
1391805,pujara
1391805,kohli
1391805,rahane
1391805,bharath
1391805,jadeja
1391805,"shardul
ashwin"
1391805,"axar
siraj
shami"
1391837,karpov
1391837,kasparov
1391859,carlsen
1391859,caruana
1391859,nepoding
1391859,nepo
1391993,paul
1392118,ian
1392118,ding
1392134,karpov
1392134,fisher
1392134,capablanca
1392151,ian nepomniachtchi
1392224,ding liren
1392274,nepo
1392355,nepo
1392552,ding liren
1392552,ian nepomniachtchi
1392758,dimash
1392758,dimashqudaibergen
1392758,dimashdearstogether
1393156,carlsen
1394530,ding  liren
1394643,ian
1394653,dimash qudaibergen
1394653,dimash
1394653,dimashqudaibergen
1394805,carlsennepo
1394861,nepo
1394929,ke7
1394929,botvinnik
1394929,smyslov
1394941,magnus carlsen
1394943,magnus carlson
1394951,iannepomniachtchi
1394977,muhammadqasim
1394977,imran khan
1394977,hadith
1394977,muhammad qasim dreams
1395036,divis
1395036,pepe
1395036,miguelito
1395436,nepo
1395473,ding
1395473,nepo
1395473,ding
1395570,nepoding
1395666,nepo
1395675,li shang
1395758,daniil dubov
1395780,ding
1395780,nepomniachtchi
1395847,nepo
1395915,nepo
1395994,magnus carlsen
1395994,magnus
1396031,nepomniachtchi
1396031,xadrez
1396031,ding liren
1396185,carlsen
1396205,dimashqudaibergen
1396224,arteta
1396321,ajedrez
1396323,finnbalor
1396442,levon
1396442,ian
1396442,ding
1396572,pravin thipsay
1396612,teamnepo
1396666,dimash qudaibergen
1396705,stev
1396715,princewilliamexposed
1396715,princeharry
1396952,nepo
1396952,ding
1396979,ding liren
1396979,richard
1397070,nepoding
1397256,ian
1397164,nepo
1397164,bonhage
1397473,nepo
1397473,stev bonhage
1397644,alexander the great
1397644,king alexander
1397868,magnus
1397901,carlsen
1397910,kárpov
1397910,kaspárov
1398027,nepo
1398027,nepomniachtchi
1398220,ajedrez
1398220,nepo
1398220,ding
1398246,ding liren
1398280,dimash
1398280,dimash qudaibergen
1398348,ding
1398348,richárd
1398459,nepo
1398459,nepo
1398459,nepomnjaschtschi
1398463,ian nepomniachtchi
1398532,nepo
1398629,aditya sur roy
1398629,aditya
1398629,ding
1398767,ding liren
1398767,ian nepomniachtchi
1398773,stev bonhage
1398798,kramnik
1398849,nepo
1399013,ding liren
1399013,richard rapport
1399013,greta thunberg
1399083,ding liren
1399100,ding
1399100,magnus
1399146,kyderby
1399146,kyderby
1399260,ian
1399306,elo
1399312,magnus carlsen
1399322,paul morphy
1399322,duke karl
1399322,count isouard
1399345,sam loyd
1399425,nepo
1399425,stev bonhage
1399425,david llada
1399425,anna shtourman
1399485,magnus sportybet
1399537,dimash
1399579,stev bonhage
1399607,ding liren
1399607,anna shtourman
1399662,ian nepomniachtchi
1399715,ding
1399737,dimash
1399774,ding liren
1399774,stev bonhage
1399815,ding
1399815,ian
1399824,dimash
1399839,ian
1399851,nepo
1399851,ajedrez
1399852,ding liren
1399852,anna shtourman
1399875,nepo
1399875,putin
1399875,potanin
1399882,yumnazaidi
1399882,kejriwalkamahal
1399882,tejran
1399960,magnus carlsen
1399952,ian nepomniachtchi
1399952,dingliren
1399952,iannepomniachtchi
1399955,dimash
1399955,dimash qudaibergen
1399955,dimashqudaibergen
1399969,ian
1399984,nepo
1399991,nepomniachtchi
1399991,david llada
1400197,ian nepomniachtchi
1400197,david llada
1400284,ding
1400320,ding liren
1400320,david llada
1400392,ian nepomniachtchi
1400392,david llada
1400409,dimash
1400409,dimash
1400409,dimashqudaibergen
1400489,ian nepomniachtchi
1400511,ding
1400517,nepo
1400517,ding
1400517,ding
1400570,dimashqudaibergen
1400616,ding
1400618,nepo
1400618,ding
1400680,ian nepomniachtchi
1400680,aditya sur roy
1400682,ian
1400711,magnus
1400737,立っていたの
1400738,victoria de
1400738,ding
1400738,nepo
1400748,dimashqudaibergen
1400748,dimashdearstogether
1400762,ian
1400770,ding
1400771,magnus carlsen
1400804,ding liren
1400895,ian nepomniachtchi
1400902,nepo
1400908,ding liren
1400913,ding
1400913,nepo
1400950,ian
1400973,ding
1400973,nepo
1400973,liren ding
1400973,ian nepomniachtchi
1401009,bot martin
1401021,ian nepomniachtchi
1401027,ian nepomniachtchi
1401030,astana
1401048,ian nepo
1401048,ding
1401054,rapport
1401075,ding
1401100,nepo baby
1401158,ian nepomniachtchi
1401241,hans niemann
1401241,nepo
1401241,ding
1401243,ding
1401276,nepo
1401288,nepo
1401296,ian nepomniachtchi
1401326,ian
1401326,ding
1401373,emma
1401373,ian
1401381,nepomniachtchi
1401394,ian
1401530,daniil dubov
1401530,white
1401533,nepo
1401533,ding
1401539,robert
1401555,ian nepomniachtchi
1401555,ding liren
1401567,nepo
1401567,ding liren
1401590,ding liren
1401617,xadrez
1401626,ian
1401627,dimash kudaibergen
1401627,nepomniachtchi
1401627,liren
1401627,dimash
1401627,stev bonhage
1401645,nepo
1401670,dimash kudaibergen
1401670,nepomniachtchi
1401670,liren
1401670,dimash
1401695,magnus
1401695,nepo
1401695,ding
1401695,magnus
1401787,nepomniachtchi
1401820,horowitz
1401834,ding liren
1401850,error
1401929,ding liren
1401953,nepo
1401980,ian nepomniachtchi
1401987,dingliren
1401987,daniil dubov
1402001,error grave
1402001,ding liren
1402001,nepo
1402026,ding liren
1402026,fabiano caruana
1402026,nepomniachtchi
1402069,ian nepomniachtchi
1402073,ian nepomniachtchi
1402073,ding liren
1402098,nepomniachtchi
1402103,nepo
1402104,ian nepomniachtchi
1402104,ian
1402104,ding liren
1402128,pepe
1402128,divis
1402128,miguelito
1402195,ian nepomniachtchi
1402251,divis
1402251,miguelito
1402251,pepe cuenca
1402251,ding
1402261,divis
1402261,pepeichstories
1402281,ding liren
1402283,magnus
1402283,magnus
1402302,ian nepomniachtchi
1402317,dimash qudaibergen
1402355,xiong
1402389,daniil dubov
1402400,ding liren
1402413,ereinov
1402440,ding liren
1402440,ian nepomniachtchi
1402440,ding
1402440,sagar shah
1402440,amruta mokal
1402450,fabi
1402463,dimash qudaibergen
1402463,kazakh
1402463,stev bonhage
1402495,irina krush
1402495,daniil dubov
1402528,ian nepomniachtchi
1402528,ian
1402536,ian nepomniachtchi
1402536,ding liren
1402536,david llada
1402544,ding liren
1402577,ding liren
1402577,gustafsson
1402597,nepomniachtchi
1402610,rapport
1402610,ding
1402610,edgard colle
1402641,nepomniachtchi
1402643,ding liren
1402658,daniil dubov
1402658,irina krush
1402665,kuznetsov
1402660,vladimir kramnik
1402682,ding
1402692,caruana
1402692,ding liren
1402765,carlsen
1402765,karjakin
1402765,karjakin
1402765,carlsen
1402775,kramnik
1402775,leko
1402802,ding liren
1402806,dylan
1402806,richie
1402835,white
1402835,ian nepomniachtchi
1402843,nepo
1402887,ding liren
1402887,ian nepomniachtchi
1402887,ding liren
1402887,david llada
1402916,nepo
1402916,ding
1403269,ian
1403276,ian
1403378,anna shtourman
1403390,magnus
1403527,christinenamaganda
1403699,peter
1404125,stafford
1404761,darl hall
1404761,john oats
1405208,ding
1405358,magnus
1405358,garry
1405358,hikaru
1405358,wesley so
1405358,bobby fischer
1405358,hans niemann
1405358,magnus
1405358,garry
1405358,magnus
1405358,hikaru
1405359,wesley so
1405359,bobby fischer
1405359,hans niemann
1405359,magnus carlsen
1405359,garry kasparov
1405359,hikaru nakamura
1405476,nepoding
1405571,wesley
1405571,hikaru
1405571,magnus
1405880,iannepomniachtchi
1406227,ian nepomniachtchi
1406227,ding liren
1406340,santa claus
1406435,miguel
1406654,ding liren
1406654,ding
1406654,aditya sur roy
1406758,sunni
1406758,shia
1407068,daniil dubov
1407139,ding
1407139,nepo
1407139,pravin thipsay
1407140,nepoding
1407171,aditya sur roy
1407171,ian nepomniachtchi
1407188,nepomniachtchi
1407304,ian nepomniachtchi
1407304,ding liren
1407304,ding liren
1407304,ian nepomniachtchi
1407371,uhuru
1407371,raila
1407540,ian nepomniachtchi
1407540,ding liren
1407719,thanos
1407889,markantony
1407889,donaldtrump
1407889,elonmusk
1407903,nepo
1407903,ajedrez
1408008,magnus
1408013,ruy lopez
1408018,magnus
1408097,ian nepomniachtchi
1408097,ding liren
1408273,ding
1408313,ian nepomniachtchi
1408450,carlsen
1408510,kuryatnikov
1408601,ian nepomniachtchi
1408679,stev bonhage
1408685,karjakin
1408685,karjakin
1408685,caruana
1408731,ding
1408731,ding
1408747,nepo
1408787,dimashqudaibergen
1408787,dimashdearstogether
1408787,togetherbydimash
1408838,magnus
1408865,xie jun
1408968,nepo
1408968,ding
1408968,nepo
1408982,ding
1409009,ian nepomniachtchi
1409050,richard
1409157,nepo
1409157,ding
1409164,ian
1409194,ian nepomniachtchi
1409194,blancas
1409208,ding liren
1409208,topalov
1409208,kramnik
1409212,nepoding
1409223,nepo
1409223,carlsen
1409223,anand
1409230,bobby fischer
1409246,ding
1409312,ian
1409320,daniil
1409329,ding liren
1409329,ian
1409329,anna shtourman
1409395,bobby fischer
1409421,ian nepomniachtchi
1409421,anna shtourman
1409468,ding liren
1409468,stev bonhage
1409502,ian nepomniachtchi
1409502,anna shtourman
1409531,fabiano caruana
1409531,nepo
1409533,ding liren
1409533,anna shtourman
1409558,ding liren
1409558,topalov
1409558,kramnik
1409581,ding
1409589,ding liren
1409589,white
1409589,veselin topalov
1409589,white
1409589,vishy anand
1409594,ding liren
1409594,anna shtourman
1409652,ian nepomniachtchi
1409662,ding liren
1409669,ian nepomniachtchi
1409669,anna shtourman
1409758,white
1409759,ding
1409759,nepo
1409787,ian nepomniachtchi
1409787,ding liren
1409817,nepo
1409834,ian nepomniachtchi
1409834,stev bonhage
1409902,ding liren
1409902,veselin topalov
1409902,vladimir kramnik
1409902,bobby fischer
1409979,ding liren
1409979,vishy anand
1409981,ding liren
1410003,caruana
1410003,ding
1410018,daniil dubov
1410033,ian nepomniachtchi
1410040,ian nepomniachtchi
1410040,ding liren
1410073,ian
1410073,ruy lopez
1410073,ian
1410090,nepoding
1410128,ding liren
1410134,ding liren
1410156,ding liren
1410174,ding liren
1410182,ding liren
1410206,ding
1410243,smyslov
1410295,daniil dubov
1410328,ding liren
1410349,ding
1410349,ian
1410391,hikaru
1410426,divis
1410426,ding
1410426,ian nepomniachtchi
1410426,ding
1410436,daniil dubov
1410454,white
1410454,ding
1410454,nepo
1410454,black
1410492,iannepomniachtchi
1410496,ding liren
1410517,ding
1410517,nepo
1410523,nepo
1410550,ding
1410550,nepo
1410557,daniel kahneman
1410557,nepo
1410619,robert hess
1410619,ian nepomniachtchi
1410645,ruy lopez
1410659,dorfman
1410675,karpov
1410675,nepo
1410675,ding
1410692,ding liren
1410709,nepoding
1410709,ruylopez
1410746,ian nepomniachtchi
1410773,bobby fischer
1410855,nepo
1410855,ruy lopez
1410852,ian nepomniachtchi
1410852,ding liren
1410852,david llada
1410858,nepo
1410899,nepomniachtchi
1410914,daniil dubov
1410914,irina krush
1410932,el killer
1410966,ian
1410974,michael haygarth
1411140,nepoding
1411140,nepo
1411164,ian nepomniachtchi
1411164,white
1411459,magnus carlsen
1411797,ding
1411799,dimashconcertantalya
1411809,ding
1412421,ding
1412976,vladimir fedoseev
1412976,mendonca
1413134,wesley
1413395,nepo
1413414,ruzzia
1413414,ruzzianattacks
1414056,bobby fischer
1414080,black
1414080,white
1414080,magnus
1414516,magnus
1414724,danailov
1414724,topalov
1414878,wesley
1414878,magnus carlsen
1415027,khalifman
1415027,ponomariov
1415027,khasimdjanov
1415027,anand
1415027,topalov
1415037,topalov
1415054,kasparov
1415054,short
1415054,anand
1415346,danailov
1415396,dvorkovich
1415694,kasparov
1415694,kramnik
1415694,anand
1415694,carlsen
1415731,john henderson
1415754,pia
1415754,pia
1415915,ding
1415915,white
1415941,stev bonhage
1416372,bondarenko
1416372,kakovin
1416383,irina krush
1416449,veselin topalov
1416693,patzer
1416952,loyd
1417083,中国 ding氏
1417083,nepomniachtchit氏
1417179,nepo
1417235,peter
1417237,ding liren
1417237,nepo
1417294,susan
1417307,emil
1417536,ian nepomniachtchi
1417536,fabiano caruana
1417559,jesus christ
1417559,ian
1417582,ian
1417586,ding liren
1417710,ding liren
1417736,nepo magnus
1417992,magnus carlsen
1418018,ian nepomniachtchi
1418018,ding liren
1418018,magnus carlsen
1418141,ding liren
1418255,dadang subur
1418255,dewa kipas
1418463,ian nepomniachtchi
1418463,ding liren
1418575,magnus carlson
1418575,ding liren
1419077,ding liren
1419077,magnus carlson
1419421,ian nepomniachtchi
1419571,ding liren
1419571,veselin topalov
1419571,vladimir kramnik
1419571,bobby fischer
1419588,veselin topalov
1419588,vladimir kramnik
1419588,bobby fischer
1419589,ding liren
1419591,topalov
1419591,liren
1419604,patzer
1419613,bobby fischer
1420592,ian nepomniachtchi
1420592,ding liren
1420881,nepo
1420881,nepomnjaschtschi
1420956,ding
1420984,ian
1420984,ding
1421058,nebojsa baralic
1421074,steinitz
1421074,fischer
1421126,alfred hitchcock
1421126,zulia
1421253,naseeryouthmovement
1421298,michelleobama
1421430,selby
1421430,allen
1421430,steve davies
1421430,selby
1421430,allen
1421469,magnus
1421838,ding
1421898,nepomniachtchi
1421931,rohit
1421931,"gill 
pujara"
1421931,kohli
1421931,axar
1421931,jadeja
1421931,ashwin
1421931,shardul
1421931,"shami
siraj"
1422016,magnus
1422114,ding liren
1422114,ian nepomniachtchi
1422114,white
1422127,urogallo afgano
1422127,teamnepo
1422245,irina krush
1422245,anand
1422245,meghalaya
1422249,ding
1422249,nepo
1422283,liren
1422299,nepo
1422369,rapport
1422430,ding liren
1422548,nepo
1422629,ding liren
1422629,stev bonhage
1422648,ding liren
1422648,david llada
1422653,magnus carlsen
1422653,nepo
1422654,karjakin
1422654,fabi
1422670,nepo
1422670,ding
1422674,ian nepomniachtchi
1422674,anna shtourman
1422687,david llada
1422692,nepo
1422759,ding liren
1422783,ding liren
1422783,nepo
1422783,nepo
1422783,nepomnjaschtschi
1422809,ding liren
1422809,anna shtourman
1422860,ian nepomniachtchi
1422860,anna shtourman
1422875,ding liren
1422875,anna shtourman
1422944,kramnik
1422944,ding
1422944,kasparov
1422944,magnus
1422944,karjakin
1422944,caruana
1422965,ding liren
1422966,ding liren
1422966,ian nepomniachtchi
1423002,carlsen
1423009,ian nepomniachtchi
1423009,nimzo
1423019,xiaozhanxguccicosmos
1423072,ding liren
1423072,anna shtourman
1423099,ian nepomniachtchi
1423099,iannepomniachtchi
1423111,ding liren
1423111,ian nepomniachtchi
1423123,ding liren
1423123,ding
1423123,nepo
1423214,ding liren
1423214,ian nepomniachtchi
1423229,ding liren
1423229,nepoding
1423229,ajedrez
1423264,ding liren
1423264,dc7
1423302,carlsen
1423302,caruana
1423324,ding liren
1423412,vishy
1423415,ding liren
1423415,ian nepomniachtchi
1423425,tanya
1423425,robert
1423481,iannepomniachtchi
1423537,magnus
1423575,nepomniachtchi
1423685,ding liren
1423685,ian nepomniachtchi
1423685,stev bonhage
1423864,nepo
1423875,amrutha
1423875,tanya
1424002,magnus carlsen
1424064,nepo
1424076,magnus
1424090,nepo
1424139,"nepo

ding liren"
1424139,nepo
1424172,ian nepomniachtchi
1424172,ding liren
1424238,daniil
1424319,ian
1424395,dollinger
1424425,daniil
1424429,ding
1424444,magnus
1424464,ding liren
1424464,ian
1424483,ding liren
1424532,ding liren
1424532,xiangqi
1424567,ding liren
1424574,magnus
1424636,nepo
1424636,fischer
1424673,nepo
1424700,caruana
1424791,magnus
1424839,edwin nathan yabo glusman
1424839,marco alberti
1424853,nepo
1424899,magnus carlsen
1424899,nepo
1424899,nepo
1424899,magnus
1424900,nepo nepo nepo
1424902,fabi
1424902,ian
1424932,miguelito
1424940,nepo
1424940,ding
1424972,ding
1424979,ding liren
1424996,ding liren
1425049,ding
1425049,ding
1425066,miguelito
1425066,nepo
1425104,fabi
1425104,ian
1425116,ding
1425192,ian
1425258,daniil dubov
1425261,dubov
1425261,nepoding
1425261,ajedrez
1425261,xadrez
1425275,ding
1425276,ding liren
1425281,liren
1425288,ian nepomniachtchi
1425334,irina krush
1425334,ian
1425346,ding liren
1425358,ding liren
1425402,ding liren
1425412,ding liren
1425413,ding liren
1425472,galitzky
1425485,irina krush
1425498,ding
1425510,nepo
1425510,tc7
1425562,ding liren
1425599,ding liren
1425626,ian
1425656,irina krush
1425664,ian nepomniachtchi
1425664,vishy anand
1425735,ding
1425735,nepo
1425735,ding
1425735,ian
1425744,ding
1425744,ian
1425753,error grave
1425753,nepo
1425791,carlsen
1425791,nepoding
1425809,ding
1425837,nepo
1425883,ian nepomniachtchi
1425883,ding liren
1425891,tartakower
1425894,maostalin
1425902,vladimir kramnik
1425905,menno pals
1425928,ding
1425928,anand-topalov
1425946,karpov
1425946,korchnoi
1425946,anand
1425946,topalov
1425956,aditya sur roy
1425956,ding
1425957,ding liren
1425972,ian
1425985,ian nepomniachtchi
1426007,ding liren
1426018,ding
1426089,nepo
1426089,ding
1426094,nepo
1426094,ding
1426127,daniil dubov
1426127,ian nepomniachtchi
1426136,ding liren
1426143,irina krush
1426152,ding
1426173,syper
1426205,jasik
1426208,alanna berikkyzy
1426209,maulen ashimbayev
1426209,ian nepomniachtchi
1426209,stev bonhage
1426215,ding liren
1426215,dingliren
1426264,lasker
1426270,ian
1426289,"caruana

fabi"
1426290,harry
1426304,ding
1426304,white
1426323,white
1426323,white
1426338,ding liren
1426338,nepo
1426351,ian
1426357,kasparov - karpov
1426357,kasparov
1426369,nimzo
1426387,nimzo
1426404,ajedrez
1426424,nepo
1426432,magnus
1426432,ding
1426432,ding
1426432,ding
1426441,white
1426448,nepo
1426492,ian nepomniachtchi
1426492,ding liren
1426496,ding liren
1426496,praggnanandhaa
1426528,nimzo
1426521,daniil dubov
1426521,irina krush
1426525,ding liren
1426566,liren ding
1426566,ding
1426582,ding liren
1426569,ding liren
1426579,nepo
1426579,ding
1426596,norman littlewood
1426627,ding liren
1426627,white
1426634,caruana
1426706,iannepomniachtchi
1426784,ding liren
1426821,ding liren
1426911,ding liren
1426955,bobby fischer
1427118,iannepomniachtchi
1427138,nepo
1427231,ding liren
1427232,aryankhan
1427232,prathna
1427232,manemagamodi
1427232,messi
1427252,iannepomniachtchi
1427302,ding
1427572,ajedrez
1427572,ding liren
1427572,magnus carlsen
1427572,ajedrez
1427640,ding liren
1427640,magnus carlsen
1427640,ding liren
1427729,ding liren
1427729,dingliren
1427747,ding liren
1427747,ding
1427747,ian nepomniachtchi
1427763,liren ding
1427834,carlsen
1427834,carlsen
1427945,ding liren
1428027,ding liren
1428077,fischer
1428077,fischer
1428077,fischer
1428188,nepo
1428188,ding
1428393,ding liren
1428385,ding liren
1428385,ian nepomniachtchi
1428433,ding
1428480,nepo
1428511,ding liren
1428511,ian nepomniachtchi
1428511,magnus carlsen
1428511,ding
1428511,ding
1428525,magnus carlson
1428525,ian nepomniatchtchi
1428689,nepo
1428689,messi
1428689,ian
1429211,ding liren
1429561,ding
1429701,ding liren
1429744,zhang
1429785,magnus
1429785,kasparov
1429785,bobby fischer
1429793,ding liren
1429793,xie jun
1429841,ding
1429841,ian
1429926,beth harmon
1429941,ding liren
1430277,ding
1430277,ian
1430277,anatoli karpov
1430277,nepoding
1430277,ajedrez
1430443,magnus
1430499,fabiano
1430499,nepo
1430568,ding liren
1430617,nepoding
1430617,hanbin
1430617,terebin
1430617,harrystyles
1430617,doctorchaep5
1430727,ian
1430968,ding liren
1430968,ian nepomniachtchi
1430968,ju wenjun
1431076,max euwe
1431076,bobby fischer
1431076,boris spasski
1431076,ding
1431290,magnus
1431298,mario
1431374,carlsen
1431374,liren
1431403,mike tyson
1431403,victorosimhen
1431467,ding liren
1431467,nepo
1431467,nepo
1431467,nepomniachtchi
1431467,nepomnjaschtschi
1431714,nepo
1431714,liren
1431714,ajedrez
1431715,magnus
1431760,ding liren
1431875,ding liren
1431875,nepoding
1431891,ding liren
1431896,messi
1431952,juanjo
1431960,nepodin
1432005,ding liren
1432005,magnus carlsen
1432201,alanrickman
1432239,chaeunwoo
1432239,nepoding
1432352,paulo coelho
1432395,ding liren
1432395,nepoding
1432398,nepodin
1432496,ian nepomniachtchi
1432498,magnus
1432498,magnus
1432707,ding liren
1432707,magnus
1432717,elonmusk
1432807,ding liren
1432865,dingliren
1432983,bruna
1432983,selena
1432983,lula
1432984,bruna
1432984,selena
1432984,lula
1432985,bruna
1432985,selena
1432985,lula
1432986,bruna
1432986,selena
1432986,lula
1432987,bruna
1432987,selena
1432987,lula
1432988,bruna
1432988,selena
1432988,lula
1432989,bruna
1432989,selena
1432989,lula
1432990,bruna
1432990,selena
1432990,lula
1432992,bruna
1432992,selena
1432992,lula
1432994,bruna
1432994,selena
1432994,lula
1432995,bruna
1432995,selena
1432995,lula
1432997,bruna
1432997,selena
1432997,lula
1432998,bruna
1432998,selena
1432998,lula
1433024,ding liren
1432999,bruna
1432999,selena
1432999,lula
1433000,bruna
1433000,selena
1433000,lula
1433001,bruna
1433001,selena
1433001,lula
1433002,bruna
1433002,selena
1433002,lula
1433006,bruna
1433006,selena
1433006,lula
1433007,bruna
1433007,selena
1433007,lula
1433009,bruna
1433009,selena
1433009,lula
1433010,bruna
1433010,selena
1433010,lula
1433012,bruna
1433012,selena
1433012,lula
1433023,bruna
1433023,selena
1433023,lula
1433164,ding liren
1433164,stev bonhage
1433215,carlsen
1433215,anand
1433215,nepoding
1433251,ding liren
1433265,judit polgar
1433265,ding
1433265,nepo
1433288,allama hafiz saad hussain rizvi
1433288,saadhussainrizvi
1433288,ji_marchagainstfraudcensus
1433288,nepoding
1433288,shr_in_mandibahauddin
1433296,miguel
1433321,annesiz uyuyor
1433357,annesiz uyuyor
1433388,kiara advani
1433388,kiaraadvani
1433388,kiaraadvani
1433388,karankundrra
1433388,shahruhkhan
1433388,terebin
1433388,bollywoodhungama
1433388,nepoding
1433403,ding liren
1433480,annesiz uyuyor
1433480,nepoding
1433480,chaeunwoo
1433586,ivanchuck
1433635,doug
1433733,alanrickman
1433752,bruna
1433752,selena
1433752,lula
1433758,bruna
1433758,selena
1433758,lula
1433779,judit polgar
1433854,bruna
1433854,selena
1433854,lula
1433858,tehreek
1433858,mandibahauddin
1433858,saadhussainrizvi
1433858,ji_marchagainstfraudcensus
1433858,nepoding
1433858,_in_mandibahauddin
1433871,bruna
1433871,selena
1433871,lula
1433874,cadizvalencia
1433888,ding liren
1433888,magnus carlsen
1433888,ian nepomniachtchi
1433888,magnuscarlsen
1433888,iannepomniachtchi
1433900,magnus
1433900,ian
1433953,bruna
1433953,selena
1433953,lula
1433970,rey
1433996,ding liren
1434040,ian nepomniachtchi
1434040,ding
1434130,saad rizvi
1434130,mandibahauddin
1434130,saadhussainrizvi
1434130,ji_marchagainstfraudcensus
1434195,ding liren
1434195,nepomniachtchi
1434252,magnus
1434255,karpov
1434255,fischer
1434255,magnus
1434255,ding
1434295,ding liren
1434295,ding
1434391,asimmunir
1434467,hou yifan
1434531,kiaraadvani
1434531,kiaraadvani
1434531,kiaraadvani
1434531,karankundrra
1434531,shahruhkhan
1434531,terebin
1434531,bollywoodhungama
1434531,nepoding
1434541,nepo
1434568,ding
1434570,kasparov
1434574,ian
1434574,ding
1434598,kramnik
1434598,shirov
1434598,shirov
1434598,kasparov
1434598,kramnik
1434598,leko
1434601, #bid
1434631,lucas
1434631,mariobrosmovie
1434631,nepoding
1434643,anand
1434663,cadizvalencia
1434663,konnecthai
1434724,ding
1434724,nepo
1434724,carlsen
1434782,ding liren
1434782,ian nepomniachtchi
1434871,hafiz saad hussain rizvi
1434871,mandibahauddin
1434871,saadhussainrizvi
1434871,ji_marchagainstfraudcensus
1434871,nepoding
1434880,kiaraadvani
1434880,kiaraadvani
1434880,kiaraadvani
1434880,karankundrra
1434880,shahruhkhan
1434880,terebin
1434880,bollywoodhungama
1434880,nepoding
1434955, #cadizvalenc
1434955, #jorgeri
1434955, #konnecth
1434998,ding liren
1435006,keke
1435006,nepoding
1435068,jayvonne
1435068,jungkookxcalvinklein
1435085,cadizvalencia
1435085,konnecthai
1435085,nepoding
1435085,chaeunwoo
1435085,suga_agustd_tour
1435114,munnahafeez
1435114,hyderabadi
